7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_pCun_1,7Networks_RH_Default_Par_1,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCv_2,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,gene
NA,0.03505678083939996,0.07884487324062228,0.052608111626853575,0.06883571774279613,0.03520109501524633,0.07531576799420249,0.07413840020114244,0.06127712852846129,0.036325164451273644,0.00855274894208602,0,0,0.04779324753135765,0.051675132262849324,0.025865541708477546,NA,0.018580419982216812,0.042602300698867904,0.10796950254638579,0.028606720369503586,0.040695176971658704,0.018519660729798836,0.01913513104529018,0.02928327561647272,0.02604635240856837,0.007273803637382365,0.01649843527684977,0.03348781218833203,9.4808106622585e-4,0.0017098618040932783,0.0032615229998681767,0.00435466757589645,0.035536071342723886,0.04327168847924857,0.1167606680202041,0.02290899709133008,0,0.045812656966727344,0.03419370618074233,0.030954840678446435,NA,0.004573272166858055,0.003463482542872781,0.013178287996503186,0.04443109068287706,NA,0.02431353479057177,0.13556255163270534,NA,0.009343885686936157,0.02035850906993266,0.050067854086055255,0.06425827823390837,0.04402446398269491,0.05500281901959465,0.03263998223326009,NA,0.029645954684874486,0,0,0.01812486784423078,0.026801393160985634,0.005257026391114462,NA,0.03721915142483103,0.02613798605275208,NA,0.012251999924713798,0.013838860252662965,0,NA,0.03761762531805257,0.13379297178387942,NA,0,0.02481977102045375,0.0461073442336067,0.004644882214276812,0.004527817379443129,0.13394990446776445,0.08094796476375676,0.005296339861066069,0.05741855887176891,0.030650970287110463,NA,0.055154330280153,0.026784014984510263,0.0329971817922488,0,0.005756895030377191,1.1290537564123e-4,0.018657693726844546,0.03620506482383633,0,0.02261212246784635,0,0,0,0.03631694629200128,Lamp5
NA,0.009373337508003891,0.003292419613229245,0,0,4.4637349144388e-4,0.015509994864975332,9.9041682647232e-4,0,0.020178518180984664,0,0.07054118805682875,0.04408276193639805,0.06600440459578816,0.035777440583510914,0.031177558682005845,NA,0.02511404662395495,0.03645329098049957,0.003587511305491275,0.0551564417974145,0.0175290909653657,0.05649903709026818,0,0,0.04210286981997917,0.006397371108852365,0.03447791956268176,0.023755289466484704,0.13468185774764466,0.06506459389001476,0.007424866133107177,0.05850444802760181,0.00855133154665155,0.021615690529764593,0.04092890141851569,0.01725730988551997,0.05876526869074594,0,0.013279335726836575,0.03232749483909638,NA,0.07795636656683033,0.03258664550974029,0.04825728491629533,0.011009250061924733,NA,0,0,NA,0.028285574285120865,0.04770226524545937,0.030515248831040908,0.0045878295778200556,0.00312337750672577,0.03282742742551148,0.008761691330425573,NA,0.02946868146820442,0,0,5.7116870045726e-4,0.04254455274741944,0.05614710011044256,NA,0.024591999734215452,0.07003483864106444,NA,0.031002954666715377,0.017368900238408952,0.03810428900786259,NA,0.05221860491395772,0,NA,0.03231811000880229,0.04135508087360983,0.035404992306726335,0.04575763467478176,0.019395602277494414,0.01945837487159008,0.01605696112656765,0.03820355084085876,0.03460437605521902,0.014547912996756144,NA,0,0.03941178493734089,0,0,0.020009758646252714,0.03480117281737154,0.05463317399602997,0.0505582078730892,0.03438107133303665,0.029398865910670452,0.07732360598863239,0.052738813171872255,0.0252534738301514,0.06066308375658558,Pax6
NA,0.08658050385118483,0.0975073218026184,0,0.09740759236325686,0.06457832499905625,0.018994569655746037,0.051892614557603606,0.02758745239797182,0.04786040138140472,0,0.046250164311464864,0,0.07526238920743593,0.059097101641224455,0.03235894776946682,NA,0.049992214219476076,0.11977534558170926,0,0.010521221552185874,0.09845895348838901,0.11602230884087514,0,0.02274387132880811,0.17277110396017747,0.1463807401115173,0.07862637356969847,0.046425412201533275,0.00207128876570081,0.07232294911650711,0.02140488944136733,0.053898053435995005,0,0.17346040730426932,0.05693599842078124,0.04426337559388237,0.01681439227969714,0.06766946988667794,0.0435877952787355,0.0544074943420106,NA,0.11074814301938488,0.062450735986485005,0.037503504126504404,0.08856588161213495,NA,0.009073803208103429,0,NA,0,0.06740285596669596,0.07845832421466327,0.061832813899642694,0.12031422809199457,0.038736142856943503,0.08739958670878467,NA,0.07971408503484637,0.05710133611355795,0,0.00308778409811121,0.004588045215147897,0.026759873686765554,NA,0.055502883427436395,0.011966032302562105,NA,0.041899604762564636,0.04022736687089315,0,NA,0.14433408307616685,0.03617799815846347,NA,0.1135749785503843,0.1287165302873503,0.08103631509047192,0.060061311389591976,0.008280520086867308,0.15164931732017528,0.20136462684378909,0.0873869690338084,0.10299026872316956,0.11975720847482044,NA,0.15039529894446163,0.059517247057942535,0.10145670875732106,0.00225653380670306,0.012676567041593626,0,0.08458178132285887,0.08857246366722206,0.1859912707126401,0.09864957716933277,0.08296508705130001,0.029053770268224942,0.03994993028710415,0.19296274581367467,Vip
NA,0.008288439006180044,0.00835804385496272,0,0,0.01169355978120095,0.007893685023129237,0,0,3.7441485801931996e-5,0.027814590257325092,0.00455346747959109,0,0,0.004105529316538703,0.036057889640218874,NA,0.011943956114743337,0.009680088450087856,0.00213924550038715,0,0.028725096155467165,0.013084789519882659,0,0.07586203353193638,0.028745008729433096,0.0342257138380231,0.06415458694300512,0.00210878428792759,0,0.025701153290885168,0.07143837265786279,0.049321046083706015,0,0.023065345952481695,0,0.03271770364331954,0.05655198866111424,0.06928437719569039,0.007586286815005234,0.017777276968491237,NA,0.015784831967413888,0.04069869301107233,0.01585708715069715,0.06586914056046721,NA,0.02002163903427587,0,NA,0.028985819078523573,0.004312615360417363,0.02142419997836804,2.9793553422343604e-4,0,0.009418147812195946,0.0012593194007617075,NA,8.455943996728467e-4,0.06986309616304591,0,0,0,0,NA,0,0,NA,0.02711572582109239,0.02799904148145447,0.024134127402069445,NA,0,0.016644087102515862,NA,0.02483582156265973,0.012359899038072124,0.0545926545175347,0.04608881325315256,0.0434354046391771,0,0.04020364163446388,0.06512537355385895,0.031208911219135445,0.10219785920711633,NA,5.711901500769e-5,0.035803174797775304,0.03569291557588208,0.048341050087615585,0.04460091372268134,0.0292454989479854,0.008054638865279925,0.018392939754066605,0.024075336159998496,0.03629688231375297,0.009055975353796495,0.017902905449609742,0,0.03785502119869859,Sncg
NA,0.008407734357892035,0.05330779249670435,7.78202211625435e-4,0.0021407464149290323,0.008621422031995027,0.007625044125697073,0.022149525595136145,0.01731771027361805,0.03864177492896714,0.024675971770474654,0.04682058323385139,0,0.019354590237694504,8.860345006759925e-4,0.022364331047429842,NA,0,0.02559476317433343,0.009024590119969585,0.03902501148073246,0.012579005661101716,0.010178000274249768,0,0.01086661683099403,0.05507971821097777,0.021814122823438375,0.04718514090446409,0.04469358658599813,0.00936126738754418,0.023828992623360048,0.03162762748305936,0.017571335234519293,0.01298085930501618,0.010684140271033815,0,0,0.00875070472315678,0,0.018998831665608812,0.028826335572139476,NA,0.00349220012004324,0.04224865266757604,0.029507910773359736,0.00848601212679512,NA,0.07460826255617059,0,NA,0.038655905513232856,0.015691236418324303,0.0039411873778646914,0.002513765274164814,0.006813453216704388,0.002710225050559987,0.014222408229792318,NA,0.035867101165623715,0.049935709033762196,0.0322016433477303,0.023701443326006686,0.021004063966120347,0.0012763888580792138,NA,0.002296413012822513,0.020522671170530634,NA,0.01921996958062023,0,0.015891316448348115,NA,0.041859966276671955,0,NA,0.03515049471979499,0.009501213536983438,0.016777226524847293,0.04698951718080469,0.04148174863832843,0,0,0.0053144993589192375,0.02959628270233756,0.00514832421676917,NA,0,0.01993989877063191,0,0.03298233020209532,0.02924523873386625,0.0618877040859282,0.02389506644804831,0.00745216108064533,0.05585330493844782,0.03127938993117211,0.04409185772930724,0.050000370886195425,0,0.04012717574612787,Lamp5 Lhx6
NA,0.037607778779732724,0.03858881252450266,0,0,0.06382631878350696,0.010203953039549518,0,0,0.013167021282180483,0,0.09522882005162804,0.04939991833616453,0.07564000464457762,0.19658737328213852,0.015451971624153231,NA,0.015323762618855995,0.013730618888880724,0,0.034201391976757714,0.12924743814400555,0.12096945267288123,0,0,0,0,0.1803425755290749,0.02894180637657707,0.24147836535386577,0.04949336340795928,0.01063464817844792,0.012812797009025882,0.00592702116686534,0.00733381127290608,0,0.05708393820991629,0.09795286826847915,0,0.018979879445254436,0.04582847209952884,NA,0.12105660087497996,0.012887287759754645,0,0.042021897430852204,NA,0.29339998690231794,0.2570154589919266,NA,0,0.014039929243206994,0.03503258023180077,0.005461483096725686,0,0.10646905927881187,0,NA,0.05060762483076712,0,0.01181939474455503,0,0.22540038307490928,0.12279071966724858,NA,0.1818214692842723,0.02145180091541902,NA,0.013825345024030083,0.005178888476619185,0.04893557599622912,NA,0.16353948914285107,0.07400774358683526,NA,0.06045990937882479,0.06469920316233724,0.1699294631663223,0.013793607931186821,0.024479927520324178,0,0.2960542878420016,0.023791617978004883,0.03091352171779998,0,NA,0.11636654159149507,0.20698970332022618,0,0.05309005537166747,0.04102179642079559,0.0676739487330058,0.03671767719663299,0,0.1031452697183146,0.016102955739997003,0.12780518917414635,0.12175214167604405,0.2870012511534453,0.12409102421789796,L5 ET
NA,0.024512790732569366,0.019785783638469556,0.020207878074029087,0.009984047877314783,0,0.06814587176134455,0.03615596797014147,0.01291282149008944,0.022810986234439626,0.05670863161191661,0.004832002938362453,0,0.02944403105071665,0.02032803436157542,0.04887376716051804,NA,0.03507073610019765,0.04666959195323135,0.05322914395004227,0.07830380833456485,0,0.02702251608504666,0.07271219915795062,0.03732523481436324,0,0.033515907497381925,0.015724714597210126,0.07161131769653843,0,0,0.025046024250529708,0.03214236612691009,0.05001578076331539,0.047523601027153195,0.07262785672649878,0.02042452662308265,0,0.07948804465369298,0.028644570409050288,0.080468957480404,NA,0,0.04955366528773944,0.01053908174151532,0.014522853954695582,NA,0,0.04560526604566995,NA,0.03576271557218528,0.04507436170500523,0.050243743611582306,0.02742928721749569,0.013879366676902033,0,0.042138522816973153,NA,0.00906286903995923,0.06825686176563306,0,0.01221894563002073,0,0.003099983635751138,NA,0.018056898311380565,0.004384329709591465,NA,0.05490799822669275,0.04197888757633754,0.031208551102842423,NA,0.032281172604972756,0.056237556271894563,NA,0.023009455707098097,0.028603385249817342,0.018118617630722842,0.01973964392206165,0.022793782614607697,0.06526868596223517,0,0.02023003018998293,0.017502745805170295,0.01797056172097378,NA,0.0063746046492614,0.014413046668308798,0.03617758263111364,0.08653409363521257,0.044118107487206064,0.007337814587562665,0.027330483746603428,0.04407158710647763,0,0.02293040917069746,0,0.013584519557398695,0.02452010794608098,0.030866265434752935,L5/6 NP
NA,0.012042492944004118,0.007334001411078405,0,0.001936008867674965,0.05909922905816707,0,0.00687438280575165,0,0.04201247591332819,0.02619043718284777,0.08394870068727761,0.03268141097503853,0.02380825685858813,0.051647633199611104,0.014138904658300488,NA,0.0035790928028466024,0,0.07281783510834496,0.08274942829585245,0.03922406401710548,0.008715000679330826,0,0,0.04104336381004886,0,0.08030215225197337,0.031763844410308606,0.13624484846664828,0.041358697566448895,0.05653513677067997,0.025949238762373126,0,0.012218794355511537,0,0.02307359984024364,0.03524543332635894,0,0,0.008516708074791242,NA,0.08310648912811486,0.0604759515913603,0.01350783064755345,0.09407980131619659,NA,0.13424156552765418,0.07409281127197394,NA,0,0.014718091837937458,0,0.002015190677404288,0.009607082176819968,0.02229447654830053,0,NA,0.012363734558163931,0.03658444432811866,0.15032552386644182,0.02236637417731498,0.09812131181073071,0.05724646759716594,NA,0.07505528608372013,0,NA,0,0,0,NA,0.10262384711600037,0.07231524452164322,NA,0.06740859620579963,0.005688753536291535,0.054031768321067715,0.03055737691344284,0.02239733378885927,0,0.00612718666604533,0.06452640327987459,0.014204845170827424,0.05207970252719264,NA,0.01657625695498849,0.06864999635995912,0,0,0.010896898263209897,0.050756490514433955,0,0,0.11421308966615107,0.0774535695869535,0.06346235607942044,0.020184907347131735,0.24674804551895177,0,L6 CT
NA,0,0,0.08914427992986113,0.028445637518651833,0.0297385042224608,0.023433478986372158,0.02801065351835422,0.02197055056649299,0.01841506111943848,0.12256883703673084,0.01675599809718403,0.04023908011003736,0.010775547904015501,0.015530195115160437,0.008266726884308524,NA,0.036729852196155814,0,0.0643426732487783,0,0,0.017929024599013993,0.13199699281051433,0,0,0.03586722167564908,0.01815198660954522,0.07418178221649414,0,0.018745632857112764,0.08039108523009339,0.014931624242607746,0.03673882395212741,0.0769753889049193,0,0.14044194834911572,0.013040924691653934,0.03238928232827621,0.030108782823755502,0.028374934011520088,NA,0,0.06856790446773059,0.010596905322108397,0.10062854029147018,NA,0,0.02751008617465858,NA,0.030055525511375844,0.02669068362217827,0.017293906678369726,0.020820724389378247,0.01692936454259021,0,0.03226729503640218,NA,0,0.14195306130668156,0.01823748021243891,0.030551970196373436,0,0.0098881459924715,NA,0.011854210304539592,0,NA,0.008807663958612787,0.04982983774860588,0.01261220074122931,NA,6.62298409177655e-4,0.011970193388580363,NA,0.045663207661505105,0.036592767465472464,0.031387992619606335,0.0694048556596015,0.018546947837008453,0,0,0.027442764958729212,0.019930578524258356,0.007911618306915759,NA,0.02417324653202096,0.049091727554178746,0.0416900571377821,0.020972243431663855,0.03065919660308073,0.017979062674509747,0.01464467877620452,0.10145610679333264,0.00400260664067698,0.05815756431271367,0.007237300053608905,0.024353076272390556,0,0.040199946603929705,L6b
NA,0.01556974011381786,0,8.7042285017262e-4,0,0.07901276232573802,0.03620789548473215,0,0,0,0,0.052794374028459545,0,0,0.001640776395369275,0.06321305508112252,NA,0.012905820322123614,0.049495512207355555,0,0.009093619434060306,0.021141044038854244,0.0065406193798638315,0.00145821732333328,0.0573041698748169,0.14279362315559102,0.15744059191198256,0.0776495934755843,0,0.01780077817700324,0.03587211653787689,0.11407370740583829,0.12700917800337286,0,0.03353355028033958,0,0.1726174987584151,0.11800126855712052,0.050054796491219605,0.0074202045791944,0.06925921555740548,NA,0.04408794619850599,0.12044800398700449,0.1777379809463007,0.07511245859494273,NA,0,0,NA,0.07827061418655545,0.005228442233800912,0.044777462657817346,0,0,0,0.005409946702114378,NA,0,0.022491360145982454,0.10237651086474722,0,0,0,NA,0,0.11399859365539176,NA,0.021276383041292007,0.020282953615966375,0.09672155974315756,NA,0.0035021503251497,0,NA,0.06342159211280596,0.04966369021209649,0.087900523902761707,0.07521959243559982,0.10198717418668611,0.03647074525092858,0,0.0819328277257416,0.011493086906941959,0.1321408269954918,NA,0,0.07955324714447604,0.00594476133494727,0.06388662171070092,0.11356425959306742,0.09624311301987692,0.04899833034077438,0.040317285327632096,0.02617075143974092,0.1180355394602226,0.0976604045972633,0.039572183285700266,0,0.058363140057306445,Astro
