17Networks_LH_VisCent_ExStr_1,17Networks_LH_VisCent_ExStr_2,17Networks_LH_VisCent_Striate_1,17Networks_LH_VisCent_ExStr_3,17Networks_LH_VisCent_ExStr_4,17Networks_LH_VisCent_ExStr_5,17Networks_LH_VisPeri_ExStrInf_1,17Networks_LH_VisPeri_ExStrInf_2,17Networks_LH_VisPeri_ExStrInf_3,17Networks_LH_VisPeri_StriCal_1,17Networks_LH_VisPeri_ExStrSup_1,17Networks_LH_VisPeri_ExStrSup_2,17Networks_LH_SomMotA_1,17Networks_LH_SomMotA_2,17Networks_LH_SomMotA_3,17Networks_LH_SomMotA_4,17Networks_LH_SomMotA_5,17Networks_LH_SomMotA_6,17Networks_LH_SomMotA_7,17Networks_LH_SomMotA_8,17Networks_LH_SomMotB_Aud_1,17Networks_LH_SomMotB_Aud_2,17Networks_LH_SomMotB_S2_1,17Networks_LH_SomMotB_S2_2,17Networks_LH_SomMotB_Aud_3,17Networks_LH_SomMotB_S2_3,17Networks_LH_SomMotB_Cent_1,17Networks_LH_SomMotB_Cent_2,17Networks_LH_DorsAttnA_TempOcc_1,17Networks_LH_DorsAttnA_TempOcc_2,17Networks_LH_DorsAttnA_ParOcc_1,17Networks_LH_DorsAttnA_SPL_1,17Networks_LH_DorsAttnA_SPL_2,17Networks_LH_DorsAttnA_SPL_3,17Networks_LH_DorsAttnB_PostC_1,17Networks_LH_DorsAttnB_PostC_2,17Networks_LH_DorsAttnB_PostC_3,17Networks_LH_DorsAttnB_PostC_4,17Networks_LH_DorsAttnB_FEF_1,17Networks_LH_SalVentAttnA_ParOper_1,17Networks_LH_SalVentAttnA_Ins_1,17Networks_LH_SalVentAttnA_FrOper_1,17Networks_LH_SalVentAttnA_FrOper_2,17Networks_LH_SalVentAttnA_ParMed_1,17Networks_LH_SalVentAttnA_FrMed_1,17Networks_LH_SalVentAttnA_FrMed_2,17Networks_LH_SalVentAttnB_IPL_1,17Networks_LH_SalVentAttnB_PFCl_1,17Networks_LH_SalVentAttnB_Ins_1,17Networks_LH_SalVentAttnB_PFCmp_1,17Networks_LH_LimbicB_OFC_1,17Networks_LH_LimbicB_OFC_2,17Networks_LH_LimbicA_TempPole_1,17Networks_LH_LimbicA_TempPole_2,17Networks_LH_LimbicA_TempPole_3,17Networks_LH_LimbicA_TempPole_4,17Networks_LH_ContA_Temp_1,17Networks_LH_ContA_IPS_1,17Networks_LH_ContA_IPS_2,17Networks_LH_ContA_IPS_3,17Networks_LH_ContA_PFCd_1,17Networks_LH_ContA_PFClv_1,17Networks_LH_ContA_PFCl_1,17Networks_LH_ContA_PFCl_2,17Networks_LH_ContA_PFCl_3,17Networks_LH_ContA_Cingm_1,17Networks_LH_ContB_Temp_1,17Networks_LH_ContB_IPL_1,17Networks_LH_ContB_PFCl_1,17Networks_LH_ContB_PFClv_1,17Networks_LH_ContB_PFClv_2,17Networks_LH_ContC_pCun_1,17Networks_LH_ContC_pCun_2,17Networks_LH_ContC_Cingp_1,17Networks_LH_DefaultA_IPL_1,17Networks_LH_DefaultA_PFCd_1,17Networks_LH_DefaultA_pCunPCC_1,17Networks_LH_DefaultA_pCunPCC_2,17Networks_LH_DefaultA_pCunPCC_3,17Networks_LH_DefaultA_PFCm_1,17Networks_LH_DefaultA_PFCm_2,17Networks_LH_DefaultA_PFCm_3,17Networks_LH_DefaultB_Temp_1,17Networks_LH_DefaultB_Temp_2,17Networks_LH_DefaultB_Temp_3,17Networks_LH_DefaultB_Temp_4,17Networks_LH_DefaultB_IPL_1,17Networks_LH_DefaultB_PFCd_1,17Networks_LH_DefaultB_PFCd_2,17Networks_LH_DefaultB_PFCd_3,17Networks_LH_DefaultB_PFCd_4,17Networks_LH_DefaultB_PFCv_1,17Networks_LH_DefaultB_PFCv_2,17Networks_LH_DefaultB_PFCv_3,17Networks_LH_DefaultB_PFCv_4,17Networks_LH_DefaultC_IPL_1,17Networks_LH_DefaultC_Rsp_1,17Networks_LH_DefaultC_PHC_1,17Networks_LH_TempPar_1,17Networks_LH_TempPar_2,17Networks_RH_VisCent_ExStr_1,17Networks_RH_VisCent_ExStr_2,17Networks_RH_VisCent_Striate_1,17Networks_RH_VisCent_ExStr_3,17Networks_RH_VisCent_ExStr_4,17Networks_RH_VisCent_ExStr_5,17Networks_RH_VisPeri_ExStrInf_1,17Networks_RH_VisPeri_ExStrInf_2,17Networks_RH_VisPeri_StriCal_1,17Networks_RH_VisPeri_ExStrSup_1,17Networks_RH_VisPeri_ExStrSup_2,17Networks_RH_VisPeri_ExStrSup_3,17Networks_RH_SomMotA_1,17Networks_RH_SomMotA_2,17Networks_RH_SomMotA_3,17Networks_RH_SomMotA_4,17Networks_RH_SomMotA_5,17Networks_RH_SomMotA_6,17Networks_RH_SomMotA_7,17Networks_RH_SomMotA_8,17Networks_RH_SomMotA_9,17Networks_RH_SomMotA_10,17Networks_RH_SomMotA_11,17Networks_RH_SomMotB_Aud_1,17Networks_RH_SomMotB_Aud_2,17Networks_RH_SomMotB_S2_1,17Networks_RH_SomMotB_S2_2,17Networks_RH_SomMotB_S2_3,17Networks_RH_SomMotB_S2_4,17Networks_RH_SomMotB_Cent_1,17Networks_RH_DorsAttnA_TempOcc_1,17Networks_RH_DorsAttnA_ParOcc_1,17Networks_RH_DorsAttnA_SPL_1,17Networks_RH_DorsAttnA_SPL_2,17Networks_RH_DorsAttnA_SPL_3,17Networks_RH_DorsAttnA_SPL_4,17Networks_RH_DorsAttnB_PostC_1,17Networks_RH_DorsAttnB_PostC_2,17Networks_RH_DorsAttnB_PostC_3,17Networks_RH_DorsAttnB_PostC_4,17Networks_RH_DorsAttnB_FEF_1,17Networks_RH_SalVentAttnA_ParOper_1,17Networks_RH_SalVentAttnA_PrC_1,17Networks_RH_SalVentAttnA_Ins_1,17Networks_RH_SalVentAttnA_Ins_2,17Networks_RH_SalVentAttnA_FrOper_1,17Networks_RH_SalVentAttnA_FrMed_1,17Networks_RH_SalVentAttnA_ParMed_1,17Networks_RH_SalVentAttnA_ParMed_2,17Networks_RH_SalVentAttnA_FrMed_2,17Networks_RH_SalVentAttnB_IPL_1,17Networks_RH_SalVentAttnB_PFClv_1,17Networks_RH_SalVentAttnB_PFCl_1,17Networks_RH_SalVentAttnB_Ins_1,17Networks_RH_SalVentAttnB_Ins_2,17Networks_RH_SalVentAttnB_PFCmp_1,17Networks_RH_LimbicB_OFC_1,17Networks_RH_LimbicB_OFC_2,17Networks_RH_LimbicB_OFC_3,17Networks_RH_LimbicB_OFC_4,17Networks_RH_LimbicA_TempPole_1,17Networks_RH_LimbicA_TempPole_2,17Networks_RH_LimbicA_TempPole_3,17Networks_RH_LimbicA_TempPole_4,17Networks_RH_ContA_IPS_1,17Networks_RH_ContA_IPS_2,17Networks_RH_ContA_PFCd_1,17Networks_RH_ContA_PFCl_1,17Networks_RH_ContA_PFCl_2,17Networks_RH_ContA_Cingm_1,17Networks_RH_ContB_Temp_1,17Networks_RH_ContB_Temp_2,17Networks_RH_ContB_IPL_1,17Networks_RH_ContB_IPL_2,17Networks_RH_ContB_PFCld_1,17Networks_RH_ContB_PFCld_2,17Networks_RH_ContB_PFClv_1,17Networks_RH_ContB_PFClv_2,17Networks_RH_ContB_PFCmp_1,17Networks_RH_ContB_PFCld_3,17Networks_RH_ContC_pCun_1,17Networks_RH_ContC_pCun_2,17Networks_RH_ContC_Cingp_1,17Networks_RH_DefaultA_IPL_1,17Networks_RH_DefaultA_PFCd_1,17Networks_RH_DefaultA_pCunPCC_1,17Networks_RH_DefaultA_PFCm_1,17Networks_RH_DefaultA_PFCm_2,17Networks_RH_DefaultA_PFCm_3,17Networks_RH_DefaultB_Temp_1,17Networks_RH_DefaultB_AntTemp_1,17Networks_RH_DefaultB_PFCd_1,17Networks_RH_DefaultB_PFCv_1,17Networks_RH_DefaultC_IPL_1,17Networks_RH_DefaultC_Rsp_1,17Networks_RH_DefaultC_PHC_1,17Networks_RH_TempPar_1,17Networks_RH_TempPar_2,17Networks_RH_TempPar_3,17Networks_RH_TempPar_4,gene
0.4879731307882975,0,0,0.0434645962270944,0.19099377266139936,0.05947457229954857,0.204115526248012,0.355569719724827,0,0,0,0,0.173286499298127,0,0,0,NA,NA,0,NA,0.24446599743596428,0.06535370771763085,NA,0.044896181259457664,0.335142142810833,NA,0.0020792314486529173,0,0.44037119787079526,0.231838694279624,0.13386365382936816,0.162286765081019,0,NA,0.12363438218415533,0.419400113579102,NA,0.3076035951038643,0.03219537219025827,0,0.3134309511630085,0,0.5478593939596629,0.0746475649752286,0.016904745555340932,0,0.387270084508193,0.316498111396308,NA,0.02588403037659175,0.027255924996991,0.36039853490052753,0.348883237439731,0.2794356609191128,0,NA,0.49105935562772673,0.354815424617542,0.19632769464774402,0.26235472906930435,0,0.514291037818755,0.06295169469042566,NA,NA,0,0.26304254205891753,NA,0.0851248091920343,0.331517487774581,0.2597594455128505,0.6876009388234361,0.03608177731473585,0.1240945852346122,0.00732260430083887,0.04651709515700625,0,0.074915142529924,0.2268262765054005,0.39610904427697097,NA,0.30870785846141,0.3959460067669842,0.23279446214642616,0.23929944262923597,0.3056306173915755,0.165312645270844,NA,0,NA,0,0.1187949450822762,0.41275979852725875,0,0.17886912632053034,0.200367513874722,0.532820435126497,0.6269237684369995,0.13443812949691042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex1
0,0,0,0.18421250347356524,0,0,0.15415934144352803,0,0.0896775912228704,0.38835972780352274,0,0.2679796619288705,0.1264984838545685,0.532357795047279,0.667723924806909,0.22834285804717575,NA,NA,0.5932775523415533,NA,0.11561323484518157,0.218783358132995,NA,0.38058773741886504,0.19245987465772302,NA,0.18260686666931,0.257885509949087,0.07976151494289865,0.067761181412696,0.09812873437832967,0,0,NA,1.9475912537985949,0.169851953561174,NA,0.005331422176985366,0.45861203744235435,0.2659878847882423,0.06759297796274827,0,0.0824709756589615,0.05675802542173862,0.3522162351359923,0.2512020615199645,0.160739163173824,0.03193235960634704,NA,0.06684791248979476,0.145225739004811,0.12822597256328533,0.01952375980017012,0.07204620475644873,0,NA,0.0563168155246205,0.174800275202782,0.31603608784098747,0.13868801550872634,0.501923598490735,0.287404740259709,0.17944161634935124,NA,NA,0.04083081294074775,0.137128554636493,NA,0.589130622845966,0.12976021664216994,0.219617899374145,0.076815509721677,0,0.09573273744566116,0.425419882958043,0.329538233153848,0,0,0,0.0390996306736415,NA,0.241984157102157,0.07330347519374623,0.049353516756226734,0.098100258539878,0.07666776745172978,0.143661718563412,NA,0,NA,0.46208832149187395,0.0675810838109448,0.04477578437733425,0.364195537418174,0.335365970225868,0.1810267746550125,0,0.03344752899812535,0.26647858432877103,0.1755579286195766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex3
0.48563684939029905,0.459870992978493,0,0.7061459176741565,0.0707611517451292,0.29246278087587174,0.17795853083262325,0.272413178024853,0.232618107672124,0.6044570412182273,0.1283812719760865,0.5426217587264073,0,0.188860642984837,0.3130086544164145,0,NA,NA,8.748850359655301e-4,NA,0.13598227853898112,0.20278198084230073,NA,0.089579386593041,0.17718703991201104,NA,0.0417111358575005,0,0.13144002479694025,0.297763564473722,0.29295163122685564,0,0.165258990028514,NA,1.0680795973970045,0.385844507248709,NA,0.099568401504048,0,0.17058923123545872,0,0,0,0,0,0,0.289738895628842,0,NA,0,0,0.04059059933597651,0,0.0264240337479964,0,NA,0.196534127231973,0.35119156310143,0.2433493130192555,0.28439687475182934,0,0.0387048865240217,0.174414280493773,NA,NA,0,0.19368131115937298,NA,0.0987981429886268,0.1024154958689743,0.2841844826005495,0.30732161348701803,0,0.08606833371978359,0.138481920228086,0.03148405541835625,0,0,0,0.08378049799224643,NA,0,0.0053844428133282,0.04433069773576033,0.0220344605687374,0.03480647602566375,0.179972980860126,NA,0,NA,0,0.04858462917706167,0,0.137712546074937,0.151820053061568,0.3303691542517175,0.0114111056029543,0.075625938071069,0.2272219117622908,0.1243086818589182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex4
0,0,0,0,0,0.03010603925722975,0.4688257412291932,0,0.414822523581319,0,0,0,0.081623625807737,0,0,0.06242195870782155,NA,NA,0.027244506839708933,NA,0.2938749565237702,0.06520420098090225,NA,0.20931725569784274,0.23566068905319748,NA,0.1052943027269765,0.44131766213355,0.2391011932270156,0.406657903440713,0.14087129120050368,0,0,NA,1.6576657733901456,0,NA,0,0.15813947474948364,0.24925033903185098,0.18304043563383987,0,0.2284687190156285,0.21634259554897725,0.4331707284141644,0.0875919139537635,0.0991680330226048,0,NA,0.17742605727701324,0.517726539241138,0.21893850238045778,0.2215237763913674,0.4032722956998269,0.222154725143213,NA,0.241788183988386,0.124942262608549,0.195804013642928,0.0585943848534478,0.370949805058918,0.0756623543243409,0.243448163985605,NA,NA,0.196520226426803,0.394017229809707,NA,0.229052989381275,0.2725643366029345,0.2701874938592075,0,0,0,0.295686373056761,0.3154851732158748,0,0,0,0.33937426669753834,NA,0.382253082692934,0.3270816470503935,0.2820685661369717,0.5352532729456485,0.0396593817341675,0.436692337564531,NA,0.0429574130623334,NA,0.14243036302147039,0.24028036173311165,0.12225592955386724,0.294070170690548,0.3418457724330305,0.14785966576034126,0,0.2114470292138975,0.2462820104504298,0.470184589263582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex5
0.01509407719137765,0.217883805072848,0.12317200474130349,0.08408936135203682,0.09048554211490886,0.06524218267275952,0.0018656179661293033,0.0953449847386052,0.145648702628287,0.069161607227129,0.10222620844644341,0.10961265888574105,0.1570159679807265,0,0,0.0358834685223607,NA,NA,0.10425908512800834,NA,0.01766311880495567,0.009898859981596874,NA,0.0639659254508982,0,NA,0.04737326746366863,0.234590524291218,0.04335244884815613,0.051745836947379546,0.0776933123041588,0,0.06208605867586,NA,0,0,NA,0.042645699318823,0.076638852848454,0.023854408356875165,0.08765836432191117,0.418042674858781,0,0.09326417514018924,0.06199778930852132,0.19242959092738748,0,0,NA,0.09305401239298171,0,0.0033385492745380886,0.007103391218805941,0.002732397475084025,0,NA,0.0072076755505033,0,0,0,0.10833899319155,0,0.046247445220296265,NA,NA,0.0653077443388119,0,NA,0,0.0097702497588259,0,0,0,0.15153779631061842,0,0.0254620905388425,0.215080982678585,0.1487423522585435,0,0.019289487937109443,NA,0,0.001657488897377895,0.003637196596564333,0,0.01806180344767315,0,NA,0.024027855026651168,NA,0.21657244988709423,0.1289989245506559,0.04050826607843845,0.198119432228956,0,0.0341144780877815,0,0.02269625002246015,0,0.01028909616124905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex6
0,0,0,0,0,0.01323121319615465,0.01962238801688856,0,0,0.0018878414322625926,0,0,0.04389800682336368,0.0880204560317147,0.054930532767405504,0.0289767959222445,NA,NA,0.046262355857666,NA,0.10188009104998287,0.01312832106661775,NA,0.1227366657657238,0.03997493754842555,NA,0.03695743600998527,0.14050274254298,0.029318955699903913,0.0124799307299515,0,0,0,NA,0,0,NA,0,0.0421830041218177,0.02625275216356523,0.22044662984624824,0.572585272434181,0.182710231840024,0.09407892022693035,0.027909542658345235,0.064097068238907845,0.010771632360715,0.02712476684928125,NA,0.14823796751700224,0.180232557512149,0.05677166039908132,0.20547257639946911,0.11233512915556794,0.478126834778124,NA,0.017158466411628152,0,0.0159511332737778,0,0,0.026547161512386,0.020846215135018432,NA,NA,0.10421717427063205,0.03427081613776345,NA,0.0716738566574655,0.010908482686844224,0.00643855209743415,0,0,0.0121882313480352,0.0405814027603337,0.06124207641298752,0.0973853900508618,0,0,0,NA,0.0755583777085511,0.09407981680516828,0.11714780943227555,0.01585012423683565,0.027302810819858213,0.0462389442182538,NA,0,NA,0.03290111450292055,0.05544920096126566,0.005652080434800125,0.0401662150675609,0.01507163513629375,0.0083814028853222,0,0.02500060572827605,0.01872250313241318,0.058124766101630795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex8
0.002967584340890045,0,0,0,0,0,0.01706654106417777,0.0032437914497405,0.0158972276037003,0,0,0,0.1005658742200531,0,0.00675421011513227,0,NA,NA,0,NA,0.06386195976014766,0,NA,5.8070182291820004e-5,0.02045278637788,NA,0.008968271996064776,0,0.04519185057528161,0,0,0,0,NA,0.005246510483902234,0,NA,0,0.00470606364141263,0,0.11206408041298953,0,0.09615583451354859,0.05025499411981558,0.0461467736682712,0,0.0502417266305691,0.067612609670462,NA,0.2100540346141245,0.0560803482074764,0.06801591716148417,0.1389250507996572,0.10314944733612445,0.1352073250879105,NA,0.07075934760939817,0,0,0.006418760677834007,0,0.0188234022332081,0,NA,NA,0.1034822931979766,0.021513759262085298,NA,0.0283729001190098,0.009234127872865375,0,0,0,0.001517135504806564,0,0.022786084832887906,0,0.00492605300692223,0,0.05470088618059393,NA,0.0439527814917189,0.10080337531304683,0.17470244487211828,0.05787845384421826,0.0996098685955331,0,NA,0,NA,0.002934050203962005,0.042853541487357635,0.04475972088798287,0,0.0094272924276539,0,0,0.136701590662453,0.013996927008789241,0.0102392028399237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In1
0.02689580082005545,0.069486995965407,0,0.049144908135099474,0.030580893792233495,0.0109496628768395,0.01287632531980618,0.0314144360780177,0.0958410545717142,0.03445945675757835,0.0625098729128,0.05489872505007723,0.00200624395113027,0,0,0.005476686781083853,NA,NA,0,NA,0.009435261169495685,0.03668675813200325,NA,0.00154076156837006,0,NA,0.04447412700843487,0.0244724914019973,0.011846258723749186,0.022278138849593756,0.026929528025347666,0,0.025565282387606,NA,0.2227067913585207,0,NA,0.026713380769629706,0.04451869527081643,0.015799728275183302,0.011780907838673534,0.0891148339139143,0.003625821057008055,6.9171725781085e-4,0.034069421522405864,0.02865903681826075,0.00418159933217671,0.004602255065275625,NA,0.019601452935102,0,0.0016588915602499667,0,2.3988028979929086e-4,0,NA,0.010096292165890168,0.0499628354073131,0.0160009377446482,0.0264342654158716,0.0229865592356943,0,0.01648439764541443,NA,NA,0,0.00140887679960876,NA,0,0.024569851104917377,0.017603128515464,0.026606400392817017,0.0281493588661723,0.03853783152829584,0.0231552622499135,0.04332705047162105,0.0217547854303335,0.0146390215631043,0,0.0065226207668696995,NA,0.00179681483667127,6.39152937578185e-4,0,0,0.014453098794215512,0.0375560946456506,NA,0.03679082725663695,NA,0.044353769573377805,0.0282615132609575,0.019597315405483588,0.00248354452347763,0.02426952488370375,0.026437524899814997,0.100416717999979,0,0.020029853363516772,0.014281463783846659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In2
0.010942848384938,0.109604065230926,0.11450652115235385,0.08550132942295759,0.1102196156002168,0.09808550635543112,0.018409058264725487,0.0863324632720039,0.0133653762969886,0.030488423814237435,0.10183832166567,0.06829413817365654,0.0269914291220567,0,0,0.07218372161906662,NA,NA,0.030202666885306467,NA,0,0.0377003877714587,NA,0,0,NA,0.09744910780075725,0,0.01701940392911474,0,0.06680018260087667,0.122023801307554,0.10053520711206046,NA,0.013140826170303814,0.0141707414463305,NA,0.0891737826626598,0.04772095036673867,0.013268356019230433,0.006910361421938733,0.0266876194219246,0,0.040656222534515174,0.011901209031776687,0.019495371674883,0,0.02226468769108405,NA,0.00526495926513385,0,0.004948785127625759,0,0,0,NA,0,0.0150656194758662,0.00425782539387574,0.0014685115554117067,0,0,0.029298504887374156,NA,NA,0,0,NA,0,0.03213783069599444,0.0330428133244088,0.0210800303681813,0.214360636542838,0.08399412971783607,0.00752865786390269,0,0.0877839218552919,0.0918244478270167,0.10246077447815084,0.11223151191998366,NA,0,0.002735638614776825,0,0,0.019837039736978174,0,NA,0.0567966039242833,NA,8.9738239027455e-4,0.030593727300684968,0.02325100833563965,0.0561811226064488,0.0099186691207107,0.024324743675223,0.0617526100134007,0.001240416235610105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In3
0.003566914131655195,0,0,0.014150687728080499,0,0,0.017104900806824624,0.0078651142360668,0.0516987467519908,0.024406698756572125,0,0.020546434245746155,0.0888229847232395,0.039594819421436,0.0307091997294223,0.015271766384477975,NA,NA,0.082651205139905,NA,0.0171318567122346,0.042056802152899975,NA,0.010379869769538433,0.036468355651055454,NA,0.06836681222187152,0,0.02376149928417891,8.10028587161665e-4,0.015601316476591732,0,0,NA,0.0324065179678722,0,NA,0.012733344325240266,0.03553520818824077,0.0022482654147280632,0.024106405619598276,0,0.00939608624364665,0.022717881569340275,0.05145857524652896,0.02369477355123305,0.0575512516878577,0.00729985768928815,NA,0.025914623964530273,0,0.02332670071854924,7.16825967788562e-4,0.013948064076647866,0,NA,0.037592131584461244,0.0121550747948875,0.02769053890074645,0.022780757037582165,0,0.0402534083888583,0.0013338519005412,NA,NA,0.02395093998053825,0.022256573548498998,NA,0.0186874661288055,0.01214659760764465,0.01023933124418615,0,0,0.004762916847345941,0.00779510871782682,0.005793091695388578,0,0,0.006989016214982966,0.02215632576688299,NA,0.0527702660413905,0.015915931985266776,0.031896029580049036,0.0390645559642111,0.024965129478137,0,NA,0,NA,0.01369195096402795,0.021208144113587703,0.017662551015026683,0.051703930608612,0.03138603430351805,0.0116473548102577,0,0.024961425950828845,0.027512636360304904,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In4
