17Networks_LH_VisCent_ExStr_1,17Networks_LH_VisCent_ExStr_2,17Networks_LH_VisCent_Striate_1,17Networks_LH_VisCent_ExStr_3,17Networks_LH_VisPeri_ExStrInf_1,17Networks_LH_VisPeri_StriCal_1,17Networks_LH_VisPeri_ExStrSup_1,17Networks_LH_SomMotA_1,17Networks_LH_SomMotA_2,17Networks_LH_SomMotB_Aud_1,17Networks_LH_SomMotB_S2_1,17Networks_LH_SomMotB_S2_2,17Networks_LH_SomMotB_Cent_1,17Networks_LH_DorsAttnA_TempOcc_1,17Networks_LH_DorsAttnA_ParOcc_1,17Networks_LH_DorsAttnA_SPL_1,17Networks_LH_DorsAttnB_PostC_1,17Networks_LH_DorsAttnB_PostC_2,17Networks_LH_DorsAttnB_PostC_3,17Networks_LH_DorsAttnB_FEF_1,17Networks_LH_SalVentAttnA_ParOper_1,17Networks_LH_SalVentAttnA_Ins_1,17Networks_LH_SalVentAttnA_Ins_2,17Networks_LH_SalVentAttnA_ParMed_1,17Networks_LH_SalVentAttnA_FrMed_1,17Networks_LH_SalVentAttnB_PFCl_1,17Networks_LH_SalVentAttnB_PFCmp_1,17Networks_LH_LimbicB_OFC_1,17Networks_LH_LimbicA_TempPole_1,17Networks_LH_LimbicA_TempPole_2,17Networks_LH_ContA_IPS_1,17Networks_LH_ContA_PFCl_1,17Networks_LH_ContA_PFCl_2,17Networks_LH_ContB_PFClv_1,17Networks_LH_ContC_pCun_1,17Networks_LH_ContC_pCun_2,17Networks_LH_ContC_Cingp_1,17Networks_LH_DefaultA_PFCd_1,17Networks_LH_DefaultA_pCunPCC_1,17Networks_LH_DefaultA_PFCm_1,17Networks_LH_DefaultB_Temp_1,17Networks_LH_DefaultB_Temp_2,17Networks_LH_DefaultB_IPL_1,17Networks_LH_DefaultB_PFCd_1,17Networks_LH_DefaultB_PFCl_1,17Networks_LH_DefaultB_PFCv_1,17Networks_LH_DefaultB_PFCv_2,17Networks_LH_DefaultC_Rsp_1,17Networks_LH_DefaultC_PHC_1,17Networks_LH_TempPar_1,17Networks_RH_VisCent_ExStr_1,17Networks_RH_VisCent_ExStr_2,17Networks_RH_VisCent_ExStr_3,17Networks_RH_VisPeri_StriCal_1,17Networks_RH_VisPeri_ExStrInf_1,17Networks_RH_VisPeri_ExStrSup_1,17Networks_RH_SomMotA_1,17Networks_RH_SomMotA_2,17Networks_RH_SomMotA_3,17Networks_RH_SomMotA_4,17Networks_RH_SomMotB_Aud_1,17Networks_RH_SomMotB_S2_1,17Networks_RH_SomMotB_S2_2,17Networks_RH_SomMotB_Cent_1,17Networks_RH_DorsAttnA_TempOcc_1,17Networks_RH_DorsAttnA_ParOcc_1,17Networks_RH_DorsAttnA_SPL_1,17Networks_RH_DorsAttnB_PostC_1,17Networks_RH_DorsAttnB_PostC_2,17Networks_RH_DorsAttnB_FEF_1,17Networks_RH_SalVentAttnA_ParOper_1,17Networks_RH_SalVentAttnA_Ins_1,17Networks_RH_SalVentAttnA_ParMed_1,17Networks_RH_SalVentAttnA_FrMed_1,17Networks_RH_SalVentAttnB_IPL_1,17Networks_RH_SalVentAttnB_PFCl_1,17Networks_RH_SalVentAttnB_PFCmp_1,17Networks_RH_LimbicB_OFC_1,17Networks_RH_LimbicA_TempPole_1,17Networks_RH_ContA_IPS_1,17Networks_RH_ContA_PFCl_1,17Networks_RH_ContA_PFCl_2,17Networks_RH_ContB_Temp_1,17Networks_RH_ContB_IPL_1,17Networks_RH_ContB_PFCld_1,17Networks_RH_ContB_PFClv_1,17Networks_RH_ContC_Cingp_1,17Networks_RH_ContC_pCun_1,17Networks_RH_DefaultA_IPL_1,17Networks_RH_DefaultA_PFCd_1,17Networks_RH_DefaultA_pCunPCC_1,17Networks_RH_DefaultA_PFCm_1,17Networks_RH_DefaultB_PFCd_1,17Networks_RH_DefaultB_PFCv_1,17Networks_RH_DefaultB_PFCv_2,17Networks_RH_DefaultC_Rsp_1,17Networks_RH_DefaultC_PHC_1,17Networks_RH_TempPar_1,17Networks_RH_TempPar_2,17Networks_RH_TempPar_3,gene
0.08842005366209664,0.012877826531342484,0.03951501516254533,0.20242888236411688,0.03741590988230633,1.01331675084792e-4,0.0895358860078592,0,0.03230223924169014,0.16506251705127775,0.870679174993553,0.20959122860611867,0.03604992981296467,0.3097335001844126,0.25339207538618425,0.25966683497487625,0,0.030432752702022,0.001458966435030274,0.0632135014019265,0.337898354839832,0.4308071770537298,0.3414226113659523,0.251308736293716,0,0.6424783374844549,0.04604570401255091,0.2632163132871379,0.5612546805436319,0.27081875547338624,0.04962484865026633,0.2173308422813452,0.06543358620932667,0.56242308072825,0.0655454426768156,NA,0,0.28958509127212967,0.11086566112929934,0.30723523988836,0.4093780283950489,0.2393564530302263,0.21992595577302052,0.316159776464206,0,0.3870313466395948,0.36296771220754287,0.453637231116868,0.6626346042119224,0.32082959921302623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex1
0,0.39759827919078033,0.6280314630233719,0.20277553100037837,0.09810926594912753,0.3945949338260764,0.183918200497658,0.4575471429537959,0.22733888854521062,0.15945108610121853,0,0.05624263097149066,0.3817289765351443,0.021444726031476836,0.15915738442599914,0.011214436484427624,0,0.131862802368692,0.06381014239138501,0.10548221310470345,0,0.0020235313303550327,0,0.120173876892993,0.4018556127564565,0,0.11936103734179253,0,0.009146043750643625,0.014931298793346974,0.051703159552719,0.20233427498854334,0.211946239706471,0,0.152439383657487,NA,0.133676553816438,0.22272149092296534,0.15663656790583766,0.08893614659298817,0,0.0768619915333672,0.1308906713514195,0.1574582063109525,0,0.077906162814132,0.11375398237911218,0.08194819970636096,0,0.0112740738873211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex3
0.260380878853002,0.4419463684731004,0.433092526216048,0.39805125754050774,0.5660715586864467,0.5779178860252632,0.49647204565871317,0.17417225787383045,0.1412011216312255,0.1628411318061014,0,0.0169454290468298,0.11253004986302693,0.1330158110014073,0.46658588120171673,0.5689900856260485,0,0.41001572545174,0.2053461942692634,0,0.0538926974598862,0.0349843514171194,0,0,0,0.0366878078595812,0,0.0073723206544293336,0,0.016849469029374373,0.12496215900864532,0.1699127525262765,0,0,0.328050613681225,NA,0,0.010858038592434234,0.041670699302027735,0.019988528596895167,0.00531520553417209,0.14547570002074758,0.34067753417807,0,0,0.03618264359049173,0.07028331563386586,0.24064546793806313,0.1337370299661365,0.2347574803712715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex4
0,0.0025089661112214427,0,0.011886323220647088,0.294022426711038,0,0.026601171009104602,0.07835359328756764,0.13383436154234435,0.15583154380589617,0,0.27432548857675465,0.087512841986522,0.17143679855162763,0.134775813114276,0.0227894111439505,0,0.43602425418581,0.0966569573742006,0.19607742603524275,0,0.125638787124812,0.27008276837035833,0,0.1979474228044725,0.14496204430932935,0.1874787375087248,0.2800147284259071,0.04047063300357919,0.23229562340411197,0.07394646750845034,0.22136080147613474,0.31794199376030835,0.120950592725414,0.454379326471569,NA,0.298458382892662,0.0638615445122543,0.37094436692415833,0.23015333018612807,0.08351608094999698,0.11660296223738137,0.256639939194068,0.10094299889054661,0,0.277006871810997,0.25669541519840827,0.255703788192346,0.21223905766947598,0.3391034638547486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex5
0,0.0049877219751801715,0.00177177934605475,0.005261282356828104,0.0067804296467487,0.0094939397885043,0,0.03751046876528663,0.08107525319465665,0.03516510040297384,0,0.12577485485520168,0.1081150367160101,0.01847445521329569,0.014455891533767725,0.0240736883684561,0,0,0.026501217450652998,0.05373865466838057,0.00293519630927672,0.08113196798099698,0.12726595179620984,0,0.05297317735227271,0.00129600853168761,0.13299677853972708,0.052220701157122386,0.003629338064253668,0.005029377701067463,0,0.03554080564074285,0.020071001483067466,0,0,NA,0.0678589803363895,0.0293490543412621,0,0.0622941204432136,0.03358105064691552,0,0.01491559206894325,0.08814575692895413,0,0.101008707774195,0.02672893306762964,0,0.0285166653793415,0.06011076537646948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex6
0,0.005896373928293271,0.0060257656675786996,0,0,0.0022851457276926402,0,0.021894823183968244,0.04835462854022569,0.047152826697135566,0,0.06342367088306494,0.09183924919828634,0.03488265116669334,0,0,0,0,0.10097800746985545,0.009748466558707574,0,0.1654939811177505,0.23904162502652432,0.218171511043106,0.112263320585363,0,0.09754230662608694,0.05761022608061726,0.0722024120505019,0.08797374117691098,0.0367327094280695,0.024520293189930834,0.12710641597956565,0,0,NA,0.05280931893427855,0.05946621686162334,0.10722164622690937,0.07687929416256414,0.03182894831079791,0.07995100804788452,0,0.02124013882183003,0,0.11684115346075939,0.06343246833779329,0.002599988151465965,0,0.02985531050111675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_Ex8
0,0,0.0028266620109622,0.00905868945250991,0,0,0,0,0.01871303903904869,0.013450124455458675,0.104593941504318,0.012683536504386866,0,0.042878422299106385,0.0067147788169351,0.014672840074220575,0,0,0.020498287378415164,0,0,0.08888534788225717,0.04390854988703399,0,0,0.0311314093600083,0.06698017894657404,0.07838413935672273,0.12747939203625874,0.043873796127459966,0,9.8848844940774e-4,0.012099628143188866,0.0753292022685967,0,NA,0.0158302000570265,0.020378303888450532,0.0170747866405333,0.10959799042837089,0.046214610916270285,0.048296811240181044,0,0.025608400465625077,0.0228251184913576,0.055359352427907266,0.06263692617270897,0.00663439020783725,0.0170991065320827,0.002484275229672995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In1
0.06371059216180475,0.027917319739302057,0.006474501787647228,0.007692613189791559,0.027480356851387267,0.02217847246462403,0.02790590818931028,0.05426476708279023,0.014252625319971153,0.021434846837904035,3.6956912589657e-4,0.0015628170674759502,0.02847833343702042,1.6439338773204583e-4,0.02130316180620978,0.011909197179932725,0.0289371773245098,0.0283210870621607,0.026859287128216603,0.04617470645809945,0.0199953305027822,9.6570406770827e-4,0,0,0.0311148575024262,8.42154106455605e-4,0.012673854269246134,0.004468278747202611,0.0014373136217723267,0.006530186178321688,0.03566837323153493,0.047397924361782535,0.044671050481302134,0.0859002812492822,0.014504602209816,NA,0,0.019186590149981482,0.0073437987780215,0.005871815186259965,0.0035394634983603557,0.014946783737427633,0.007751597294479939,0.007402918166512617,0,0.0043415795960237,0.040017708336219815,0.01866383985986238,0.002493868712739005,0.013735303013100775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In2
0.012227222899184743,0.004511938273428954,0,0.004822876791912034,0,0,0.0031597563711626003,0.0035661585280335334,0.0321219479055385,0.0033474117414920576,0,0,0,0.021691320467144202,0.014943469836165315,0.02493886893739515,0.0781164874359119,0,0.02505860118341488,0.0778412240523861,0.0762432964072667,0.03679802759736488,0.019208038473574468,0.0556263393755714,0.0420079854100586,0.0928649440451417,0.01943760646501375,0.03755372923607468,0.04006652129129108,0.0196378339692458,0.018460476206926233,0.021504019590713266,0.013701284265013299,0.0594590426844186,0,NA,0.04247787519477406,0.087450442671048,0,0.024653830376653484,0.052417475045090145,0.006512204239773246,0.0072863635891107,0.09129262408111302,0.422199959997234,0,0.04520468878193116,0.001400753791980465,0.015881505093764105,0.015524745160337073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In3
0.01075986746114355,0.00877349482407166,0.03701839200458498,0.015658903457853795,0.012549012387996033,0.03008193655909419,0.025870786165635998,0.028338228039076405,0.056376607836688526,0.03031757121988246,0,0.02777898171877197,0.034426363184079135,0.01156620514816775,0.02082253732714105,0.012328734582751324,0,0,0.007156892814493281,0.0035206090018378,0.0334060344799507,0.0468005190766154,0.008738351901487166,0.113052827332722,0,0.00645654355959895,0.0140841690280761,0.007507458545869095,0.018013390448772825,0.009874751486745863,0,0.046849042801107924,0.0278358954982567,0,0.0451720839081073,NA,0,0.006079888105139967,8.431213421634466e-4,0.03133811270696922,0.007319264190625589,0.008564598838942795,0.01058881953968275,0.018442671820346684,0,0.024654348232116065,0.03223135158134743,0.00367829729815382,0,0.008438579904134175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIS_In4
