17Networks_LH_VisCent_ExStr_1,17Networks_LH_VisCent_ExStr_2,17Networks_LH_VisCent_Striate_1,17Networks_LH_VisCent_ExStr_3,17Networks_LH_VisPeri_ExStrInf_1,17Networks_LH_VisPeri_StriCal_1,17Networks_LH_VisPeri_ExStrSup_1,17Networks_LH_SomMotA_1,17Networks_LH_SomMotA_2,17Networks_LH_SomMotB_Aud_1,17Networks_LH_SomMotB_S2_1,17Networks_LH_SomMotB_S2_2,17Networks_LH_SomMotB_Cent_1,17Networks_LH_DorsAttnA_TempOcc_1,17Networks_LH_DorsAttnA_ParOcc_1,17Networks_LH_DorsAttnA_SPL_1,17Networks_LH_DorsAttnB_PostC_1,17Networks_LH_DorsAttnB_PostC_2,17Networks_LH_DorsAttnB_PostC_3,17Networks_LH_DorsAttnB_FEF_1,17Networks_LH_SalVentAttnA_ParOper_1,17Networks_LH_SalVentAttnA_Ins_1,17Networks_LH_SalVentAttnA_Ins_2,17Networks_LH_SalVentAttnA_ParMed_1,17Networks_LH_SalVentAttnA_FrMed_1,17Networks_LH_SalVentAttnB_PFCl_1,17Networks_LH_SalVentAttnB_PFCmp_1,17Networks_LH_LimbicB_OFC_1,17Networks_LH_LimbicA_TempPole_1,17Networks_LH_LimbicA_TempPole_2,17Networks_LH_ContA_IPS_1,17Networks_LH_ContA_PFCl_1,17Networks_LH_ContA_PFCl_2,17Networks_LH_ContB_PFClv_1,17Networks_LH_ContC_pCun_1,17Networks_LH_ContC_pCun_2,17Networks_LH_ContC_Cingp_1,17Networks_LH_DefaultA_PFCd_1,17Networks_LH_DefaultA_pCunPCC_1,17Networks_LH_DefaultA_PFCm_1,17Networks_LH_DefaultB_Temp_1,17Networks_LH_DefaultB_Temp_2,17Networks_LH_DefaultB_IPL_1,17Networks_LH_DefaultB_PFCd_1,17Networks_LH_DefaultB_PFCl_1,17Networks_LH_DefaultB_PFCv_1,17Networks_LH_DefaultB_PFCv_2,17Networks_LH_DefaultC_Rsp_1,17Networks_LH_DefaultC_PHC_1,17Networks_LH_TempPar_1,17Networks_RH_VisCent_ExStr_1,17Networks_RH_VisCent_ExStr_2,17Networks_RH_VisCent_ExStr_3,17Networks_RH_VisPeri_StriCal_1,17Networks_RH_VisPeri_ExStrInf_1,17Networks_RH_VisPeri_ExStrSup_1,17Networks_RH_SomMotA_1,17Networks_RH_SomMotA_2,17Networks_RH_SomMotA_3,17Networks_RH_SomMotA_4,17Networks_RH_SomMotB_Aud_1,17Networks_RH_SomMotB_S2_1,17Networks_RH_SomMotB_S2_2,17Networks_RH_SomMotB_Cent_1,17Networks_RH_DorsAttnA_TempOcc_1,17Networks_RH_DorsAttnA_ParOcc_1,17Networks_RH_DorsAttnA_SPL_1,17Networks_RH_DorsAttnB_PostC_1,17Networks_RH_DorsAttnB_PostC_2,17Networks_RH_DorsAttnB_FEF_1,17Networks_RH_SalVentAttnA_ParOper_1,17Networks_RH_SalVentAttnA_Ins_1,17Networks_RH_SalVentAttnA_ParMed_1,17Networks_RH_SalVentAttnA_FrMed_1,17Networks_RH_SalVentAttnB_IPL_1,17Networks_RH_SalVentAttnB_PFCl_1,17Networks_RH_SalVentAttnB_PFCmp_1,17Networks_RH_LimbicB_OFC_1,17Networks_RH_LimbicA_TempPole_1,17Networks_RH_ContA_IPS_1,17Networks_RH_ContA_PFCl_1,17Networks_RH_ContA_PFCl_2,17Networks_RH_ContB_Temp_1,17Networks_RH_ContB_IPL_1,17Networks_RH_ContB_PFCld_1,17Networks_RH_ContB_PFClv_1,17Networks_RH_ContC_Cingp_1,17Networks_RH_ContC_pCun_1,17Networks_RH_DefaultA_IPL_1,17Networks_RH_DefaultA_PFCd_1,17Networks_RH_DefaultA_pCunPCC_1,17Networks_RH_DefaultA_PFCm_1,17Networks_RH_DefaultB_PFCd_1,17Networks_RH_DefaultB_PFCv_1,17Networks_RH_DefaultB_PFCv_2,17Networks_RH_DefaultC_Rsp_1,17Networks_RH_DefaultC_PHC_1,17Networks_RH_TempPar_1,17Networks_RH_TempPar_2,17Networks_RH_TempPar_3,gene
0.005956576035653675,0.17254610285916766,0.0156460439266682,0.17687038873509617,0.20640447119754202,0,0.243512968535388,0.014778422366798142,0.01899136717313324,0,0.088456504632455,0.11293985127854334,0,0.29298836802046274,0.18322106993107373,0.141463134417068,NA,0.5519670361964545,0.0987941140028825,0.076600654696169,0.135727522055596,1.05610072923956,0.21184820352972,0,0,0.2422706129769185,0.10108201560853362,0.16204527235776325,0.3481441958226205,0.21815506178639124,0.3762397447327005,0.12123812832845358,0.6180377744013026,0.36741085855035993,0.437361606753749,0.2303026345050455,0,0.1771860931602025,NA,0.1729972567847177,0.177050352906353,0.5832253215428767,0.20755190450428782,0.31227184162711963,NA,NA,0.12597831728234882,0.154549598363988,NA,0.1978509367652955,0.028705330289403332,0.10638333020831912,0.21110356484744824,0,0.09735735426949133,NA,0,0,NA,0.0025137308728784427,0.1780231991402654,0.280322388696724,0,0,0.237026662676177,0.248658710014301,0.2273179218836025,NA,0.1710282424644555,0.1492723913273575,NA,0.22946208793464057,0.102894073961367,0.1714729764445598,0,0.453363832579624,0.0746340295074485,0.3056207368485392,0.38938642771832055,0.3277774154588172,0.2608807194495465,NA,0.264516082237765,0,NA,0.3173375039771836,0.3046117853250595,0.426211013294491,0.43463684767107397,0.14325925794230915,0.0344401426333473,0.26958466976397377,0.668308457792166,0.149287256091232,0.147788788942701,0,0.514404186564944,0.2705192602051616,0.16822197216466941,0.16486000871138168,DFC_Ex1
0.13455935417212225,0.4979068730347135,0.4507635371212487,0.2437790266545621,0.02465157486069215,0.0632330126899244,0.239295220140376,0.10534081523421052,0.06855564092659949,0.0606363308682944,0.048557770376579,0.0233894829001994,0,0.04855453960801213,0.12016295626482498,0.2537295599934471,NA,0.04762192178186725,0,0.10934452411194114,0.0747142737522015,0.00961722830111435,0,0.0351041902357431,0,0.083794746925499,0.06620394688440516,0.024632074868615357,0,0.004513727912687875,0.0895776708727034,0.07899171523998633,0.091631137118504,0.09244877148961159,0.296403085707271,0.24138050324892452,0,0.1474766733256175,NA,0.0780294100199731,0,0.08225470737969832,0.052260135571651246,0.12012420306378686,NA,NA,0.0424204661838276,0.400716430345931,NA,0.13071436240984866,0.26810718308261416,0.1824461658176894,0.3019358040502656,0.364330404053414,0.3464717797532723,NA,0.24868347600918114,0.1063311063988848,NA,0.11514417857748657,0.17302010927662534,0,0,0.038702398114534,0.13208818638328645,0,0.2238326452552515,NA,0.18102963569998187,0,NA,0.3257318598549087,0.08714647592354374,0.18089975835907401,0,0,0.1645180635034532,0.03046332176842423,0.005860559524250991,0.1150253818389824,0.10071760736196904,NA,0.0599576631303535,0,NA,0.046784349101963225,0.37092705382414204,0.415467599886185,0.09246744836661085,0.15011869944228132,0.073320313412265,0.0962475525282664,0,0.0507773737368045,0.1025332634596285,0,0.05711507051095433,0,0.0836833513548647,0.06825866165783344,DFC_Ex2
0.07839957135832187,0,0,0.011955490451235,0.1734247022098235,0.060730708211898736,0,0.059486928773853955,0.1922786338212664,0.11482637476670365,0.0657977098680533,0.015143912586011834,0,0.033888827494500375,0.07500648471507632,0.03806618911143578,NA,0.0860717521397155,0.12297280239096206,0.24054951622685183,0.229686303897179,0,0.0949703988794835,0.25750976487467603,0,0.0837910462645515,0.06573051001106797,0.046784460108909735,0.17480926294946444,0.0358411537916247,0.11038633887308649,0.1855051075991845,0.116894652502733,0,0,0,0.309434846378698,0,NA,0.0851042766774967,0.07169252467358148,0.072172549008186,0.06576429720977467,0.06953321548640612,NA,NA,0.0146252550152967,0,NA,0.0298800913332229,0.08608616275719824,0.0324269622208186,0,0,0.013417304655663667,NA,0.02208833025988417,0.04632142973095034,NA,0.13266728170043557,0,0.1102091159140715,0,0.08639646452226629,0.0426216569354816,0.0745090056863565,0.1459796901915445,NA,0.0359792799894933,0.1902814470221335,NA,0.061422083360200046,0.14003741489704627,0.04825309465354775,0.458257178721555,0.0646788039426465,0.09305862599188182,0.07842349310305662,0.02524839026329699,0.1779683643198286,0.25894812364073133,NA,0.07619928785809402,0.140575211393216,NA,0.016464281744377713,0.0122873031967068,0,0.08229084108397693,0.0975172008180431,0.02930123325055315,0.07639613561472934,0,0.290443657320656,0,0,0.03377247431699977,0.07341542306380297,0.103851023398407,0.100062192023119,DFC_Ex3
0.14306275442008012,0.4166112028527705,0.39530623328088677,0.34185452595105376,0.2497610964568855,0.32217900326981935,0.416715027898118,0.01870318933617028,0.03865802850471018,0.14595412763596827,0.3186624389943715,0,0,0.1346909746777431,0.3681085553709487,0.10749634570608925,NA,0.23790387575445,0.197868074312138,0.02671092869016105,0.289577529264451,0.0516354279062597,0,0.27754533402725,0,0.02251178756358455,0,0.012281235538212415,0.05279976488831036,0.03374595458254586,0.2549305589432825,0.0640259369837138,0,0.041909617338095,0.320629234783388,0.228683867286672,0.0365845310260915,0,NA,0.04141264174437958,0,0.152267902071279,0.17310107894289184,0.10760555760383086,NA,NA,0,0.0795874556535252,NA,0.09957986948005637,0.2224673376859668,0.3148758282506988,0.29498284590624624,0.36539663320481397,0.10113405613366733,NA,0,0.030419810926972,NA,0.022489846743169718,0.14485350678955147,0.18191058221184353,0.211757444671823,0.2374052001261855,0.1448097149262642,0.3016796891007615,0.23850368536114794,NA,0.13536012317352164,0,NA,0.018089123357923956,0.09976416498874867,0,0.281423310404005,0.075090317443054,0.028864340276392803,0.0545103817042171,0.04337325398731233,0.2639171892289028,0.04591868759957883,NA,0.19299040590255476,0,NA,0.08994666859899753,0.1459175074636225,0.195530061740566,0.2518953827126177,0,0.215470916844085,0.05480042069903767,0,0.1239101920653396,0,0,0.07088910360723187,0.0491050403428395,0.1215887429180782,0.2310109598649457,DFC_Ex4
0.12665120474634076,0.112176208548551,0.0168302323862302,0.057639056049149,0,0,0,0.04124394874571636,0.11188049867113442,0.0112935103147445,0.1202472427426885,0.142162676570079,0.0995586566258833,0.14949183430194665,0.13432812022868623,0.21826982681893026,NA,0,0.11105160518909758,0.20896914488387958,0.297378352795891,0,0,0.052674068121291,0.257175420550522,0,0.11813168360308221,0.07665058104171037,0.19450237661613734,0.17966386092007558,0.202664679557796,0.2687797987719365,0.00935831218896955,0.0016693149960450974,0,0.265565533554168,0.371476761099506,0.2766008449646845,NA,0.17556681576775107,0.11919345614718,0.21953384084481367,0.2680355889244698,0.23069994047795803,NA,NA,0.11426438986331235,0.3003839378758,NA,0.23016721022525066,0.15085819721235227,0.037183157170933,0.16789251567789182,0,0.03941991920608267,NA,0.13866532986822366,0.08390815422523801,NA,0.13663807553295285,0.07679144133171333,0.089403048405656,0.105644426771473,0,0.13112387796222413,0,0.20986271450344335,NA,0.19668250749990202,0.03804673388640675,NA,0.2595513981212517,0.144590879174714,0.176413365292137,0,0.04792296650627765,0.3533147068215162,0.1231459334501234,0.12175988355009086,0.07826486540294501,0.014531239398440433,NA,0.16972563674246638,0,NA,0.08963866778473314,0.104414206322544,0.169765643539769,0.05415072137173453,0.07735853892726884,0.02240690693525295,0.09917620497122887,0.278082785220508,0,0.01843193277442415,0.289603536682358,0.12449084249546616,0.09580290689287176,0.06514601858461275,0.121873076358816,DFC_Ex5
0.0097095250221288,0.0058621421094897,0.00185720993438935,0.024534925724372873,0.0089395585205748,0.10134272651189608,0,0.0021709653458169657,0.0410048565864279,0.037613641265916264,0.106563204463108,0.05329514272690167,0.0143714415602901,0.07386073068082123,0.0133761083133198,0.007635932339337575,NA,0,0.09826242522423195,0.06453965579061294,0.122367917676688,0,0,0.02902790552988894,0.188963724453418,0.02400993146421765,0.10188471699704205,0.007962943792684415,0.14192854460581353,0.04044067541073458,0,0.055576684352843825,0,0,0,0.0685332795014779,0.200719204303275,0.05164035485174955,NA,0.17174490527248046,0.01886384356125535,0.0037530957641795,0.050997739223629934,0.1154039579513197,NA,NA,0.03281525134804072,0.145642535148101,NA,0,0.0299872934221776,0.0212866122358806,0.02435222542536361,0.043446729065383743,0.038946595860333666,NA,0.07570947129017314,0.04160365427088406,NA,0.07514324937604477,0.008726495456730333,0.16197744339759265,0.115638193584532,0.09629764970982765,0.029410726662810478,0,0,NA,0.03597171229831255,0.04743152361603095,NA,0.021300034846555013,0.02683531676842775,0.07013205256381977,0,0.04290393653833175,0.12294199195215741,0.0601848323572997,0.01628406277261918,0,0,NA,0.049180314650003026,0,NA,5.0983561395895e-4,0.02668996265202385,0,0.029211841124863,0.015786441278481514,0,0.11239873947566367,0,0.00461261867485208,0.04635127804774485,0.321825877380779,0.003946975041480633,0,0,0.007391206012118667,DFC_Ex6
0.030923094044486583,0.077029910325215,1.608651020349275e-4,0.0222088868527771,0,0.1186002536625207,0,0.03355907489168226,0.03542200946746797,0.08717770739174063,0.158037163119564,0.068211379599126,0,0.009133172839793707,0.027214880842024253,0.003521691814340875,NA,0,0.01903282567454435,0.03041419083740903,0.0993933757739315,0,0.2820154074944315,0.04521600116154455,0,0.0692920837382705,0.013630954561701101,0.010687071303718177,0.08613642583677276,0.024872427937699143,0.00765248011665315,0.06147199622756237,0.0104139479136376,0,0,0.0286694956490919,0.0225713959739731,0,NA,0.02592179232740243,0.004805243790347055,0.0031470369792591865,0.012856038897422616,0.015069714083414615,NA,NA,0.03474076727469157,0.0437322497270819,NA,0,0.026991092938980332,0.02163819382184828,0.012346921944325323,0.03575200859791123,0.0034239098697812667,NA,0.10526609228912114,0.01184525908662674,NA,0.03986898925296039,0.023278843929806666,0.204781949705182,0.123405719785212,0.074349065160427,0.02648070852007322,0,0,NA,0.0118629470722735,0,NA,0.23359772902015086,0.019319296149658775,0.040844059429000656,0,0.00240422950388849,0.03072906280792532,0.016449485301915853,0.042384967339511734,0,0.053863805273517515,NA,0.08929764550482391,0,NA,0.007538227089200428,0,0,0.0037792376457646336,0.01019172115521508,0,0.0269458810332004,0,0.0255601192705896,0.00315057591464124,0.0426737324078696,0.056041708087869006,0.056150597928726696,0.01867896369991054,0.0460952389900367,DFC_Ex8
0.0205162677966147,0,0,0,0.062927429833598,0.016783802314491367,0,0.0107678992928234,0.010315471428494635,0.03656633832664654,0.03673260924564215,0.0035898662161519333,0,0.007429147229181475,0.00274084374449905,0.018363777334343277,NA,0.01556480613051415,0.0305505679950401,0.02179693736727148,0,0.108990767196158,0.08723008691327369,0.05311330828383255,0,0.0637366450373533,0.10882288949674465,0.04951110115233424,0.06446504257142496,0.025416796894735326,0,0.053413125520202075,0.04459286400542175,0.05756146146023108,0,0,0,0.00773291129825715,NA,0.070064067678006825,0.09581538560270204,0.024590271143518697,0.003137860235847983,0.03657367201231857,NA,NA,0.07962879796731336,0,NA,0.006040305331713933,0.014390357334325284,0.00492405797538812,0,0,0.013666251600608567,NA,0,0,NA,0.0014989906311463999,0,0.0287102459688971,0,0,6.16071505517982e-4,0,0,NA,0,0.0107784901734343,NA,0.04790085289301557,0.05092445237171632,0.092468071399591,0.0509671794439652,0.11991028127586612,0.08950074377892041,0.07003482000581966,0.03143550673972427,0.02568965507244244,0.08729910792674819,NA,0.027256284136974424,0.099059855382161,NA,0.06088773730098777,0,0,0.016396283418817267,0.023229241021653274,0.0794653412515589,0.08145533290230235,0.0453823094609048,0.06728275931092315,0.056823861102204,0,0.09066584743279814,0.0931472832421398,0.03545007969247468,0.00730572406576458,DFC_In1
0.01341778103029215,0.185767625261043,0.15698368061891538,0.0193685762114847,0.06683054803295005,0.04039154110935367,0.138372489355477,0.029071782204756175,0.007178689827196084,0.022759128345479,0.0161964561716989,0.009390503307114967,0,0.04498538935947938,0.01755679522644165,0.06931922324722765,NA,0.08559721055480213,0,0,0,0.0231581417344071,0.02151735590532075,0.002958416763387455,0,9.374319712484e-4,0.04691435552537662,0.0024316760211905123,0.01830159162296325,0.04323770796860159,0.0246215609965233,0.005987997328000025,0,0.024255326243803787,0.15747100288949,0.05452418794225191,0.077817291249977,0,NA,0.04823941044854462,0,0.09371829211453067,0.056125015367863705,0.013907676679771643,NA,NA,0.043845820455333216,0.0132161096795294,NA,0.04377295540124553,0.03246347795569274,0.10604797650805617,0.07610211153655867,0.08395626917225017,0.040510288733476,NA,0.034327948647399,0.03592609083659964,NA,0.0049585027611642575,0.09262904094856633,0.0314902047956664,0,0.01002491391029735,0.06400876641642882,0.0800748221035495,0.0513166909862698,NA,0.0134292445796566,0,NA,0.0720846877797769,0.03648174601176425,0.043406560737477826,0,0.0053194536478178,0,0.006696345835487107,0.028006319778399145,0.02571686299839802,0.001975924263052358,NA,0.032562894936473026,0,NA,0.034039143784863,0.057805866596293,0.131087220258183,4.133240938845033e-4,0,0.00839762118886645,0.012033149805650156,0.01099729067815981,0.01600734067315485,0,0,0.01555411004246237,0.03567419435574752,0.02098543534848248,0.06366410663380694,DFC_In3
0.04053167576366853,0.11559282617222565,0.1034050050348512,0.05697489227889922,0.08607902728705435,0.023260475842697532,0.0991588707414618,0.04624784496954608,0.04226640362607432,0.01495953742192166,0.0131925874917622,0,0,0.026844391085421998,0.024268385976191822,0.0089027369583176,NA,0.06366277770340226,0.01393518166216695,0.0083862543512094,0.0051991109609247,0.0534798544633377,0,0.013651567602839816,0.0693500776399124,0.01508655559118755,0.01295118548695855,0.0012529341628926334,0.003721415180934183,0.01964424400581865,0.0276640315936766,0.0075177381619467845,0.0050789337462745,3.35641882073745e-4,0.0802714430771054,0.0357122068923292,0.0230652599223255,0,NA,0.00571160740795336,0,0.05333248735120337,0.03895510355256337,0.011203370900552628,NA,NA,0.010055404675315,0.0287533721279583,NA,0.04080204965207723,0.03208629700203362,0.059318524712066216,0.048235439367146346,0.0425050145311374,0.03814521828287367,NA,0.040943403560813496,0.00548265561999383,NA,0.048451360270514915,0.037289786918554536,0,0,0,0.08418055253419503,0.06727413266412449,0.0363781352428393,NA,0.0071295681686922,0.01671550834492175,NA,0.005654602667948758,0.02797792628010695,0.034792496312742456,0,0.0089623286469586,0.029597282753101625,0.00861936304699754,0.0051493621162229004,0.05326510927271614,0.0378480176490388,NA,0.018126371189046787,0.0643549872000174,NA,0.0029535488187231143,0.0662103061512625,0.083985366709065,0.016032514830138567,0.017115845294639886,0.0116484480767374,0.012246201901496756,0.01943078794507535,0.0136374957757915,0.0142016627151081,0,0,0.003097693347726875,0.03174130099420332,0.03864028833273556,DFC_In4
